timestamp,frame_id,packet_type,throttle,brake,steering,speed,gear,rpm,drs,position_x,position_y,position_z
2025-12-28T17:54:45.944953,2403611853,0,,,,,,,,0.0,0.0,-3.381158618780587e+27
2025-12-28T17:54:45.947642,2403611853,6,56,0,0.0,1,-128,17663,0,,,
2025-12-28T17:54:46.047556,2437166291,0,,,,,,,,0.0,0.0,-0.0
2025-12-28T17:54:46.050001,2437166291,6,56,0,0.0,1,-128,17663,0,,,
2025-12-28T17:54:46.149942,2470720730,0,,,,,,,,0.0,nan,0.0
2025-12-28T17:54:46.152412,2470720730,6,56,0,0.0,1,-128,17919,0,,,
2025-12-28T17:54:46.252289,2504275168,0,,,,,,,,0.0,-4.7008448831974107e+30,20.02
2025-12-28T17:54:46.254836,2504275168,6,56,0,0.0,1,-128,18175,0,,,
2025-12-28T17:54:46.357545,2537829606,0,,,,,,,,0.0,-6.116478715880282e+22,1.0784302272834197e+34
2025-12-28T17:54:46.360031,2537829606,6,56,0,0.0,1,-128,18431,0,,,
2025-12-28T17:54:46.457091,2571384045,0,,,,,,,,0.0,-677247555993600.0,-0.0
2025-12-28T17:54:46.459577,2571384045,6,56,0,0.0,1,-128,18431,0,,,
2025-12-28T17:54:46.559480,2604938483,0,,,,,,,,0.0,-5895551.5,-0.0
2025-12-28T17:54:46.561919,2604938483,6,56,0,0.0,1,-128,18687,0,,,
2025-12-28T17:54:46.661869,2638492921,0,,,,,,,,0.0,-0.04,-1631848.25
2025-12-28T17:54:46.664385,2638492921,6,56,0,0.0,1,-128,18943,0,,,
2025-12-28T17:54:46.764319,2672047360,0,,,,,,,,0.0,-0.0,-7.386677287447581e+23
2025-12-28T17:54:46.766796,2672047360,6,56,0,0.0,1,-128,18943,0,,,
2025-12-28T17:54:46.871518,2705601798,0,,,,,,,,0.0,-0.0,-8.354122959298687e+36
2025-12-28T17:54:46.874066,2705601798,6,56,0,0.0,1,-128,19199,0,,,
2025-12-28T17:54:46.886388,2739156236,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:46.888909,2739156236,6,56,0,0.0,1,-128,19199,0,,,
2025-12-28T17:54:47.071515,2772710676,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:47.073935,2772710676,6,56,0,0.0,1,-128,19455,0,,,
2025-12-28T17:54:47.174686,2806265114,0,,,,,,,,0.0,4.490025682977577e+26,0.0
2025-12-28T17:54:47.177187,2806265114,6,56,0,0.0,1,-128,19455,0,,,
2025-12-28T17:54:47.189532,2839819552,0,,,,,,,,0.0,34431037440.0,0.0
2025-12-28T17:54:47.192027,2839819552,6,56,0,0.0,1,-128,19711,0,,,
2025-12-28T17:54:47.282444,2873373990,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:54:47.285109,2873373990,6,56,0,0.0,1,-128,19711,0,,,
2025-12-28T17:54:47.477734,2906928429,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:54:47.481058,2906928429,6,56,0,0.0,1,-128,19711,0,,,
2025-12-28T17:54:47.493806,2940482868,0,,,,,,,,0.0,-4.483125266384638e+33,0.0
2025-12-28T17:54:47.496466,2940482868,6,56,0,0.0,1,-128,19967,0,,,
2025-12-28T17:54:47.586654,2974037305,0,,,,,,,,0.0,-3711.5,0.0
2025-12-28T17:54:47.589320,2974037305,6,56,0,0.0,1,-128,19967,0,,,
2025-12-28T17:54:47.689036,3007591744,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:47.691710,3007591744,6,56,0,0.0,1,-128,20223,0,,,
2025-12-28T17:54:47.796948,3041146182,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:54:47.799356,3041146182,6,56,0,0.0,1,-128,20223,0,,,
2025-12-28T17:54:47.894292,3074700620,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:47.897014,3074700620,6,56,0,0.0,1,-128,20223,0,,,
2025-12-28T17:54:47.996256,3108255059,0,,,,,,,,0.0,2.460231759061582e+18,0.0
2025-12-28T17:54:47.998911,3108255059,6,56,0,0.0,1,-128,20479,0,,,
2025-12-28T17:54:48.098713,3141809497,0,,,,,,,,0.0,0.0,-2.8306197774807963e+38
2025-12-28T17:54:48.101330,3141809497,6,56,0,0.0,1,-128,20479,0,,,
2025-12-28T17:54:48.201645,3175363936,0,,,,,,,,0.0,-0.0,-3.011960944990322e+26
2025-12-28T17:54:48.204314,3175363936,6,56,0,0.0,1,-128,20479,0,,,
2025-12-28T17:54:48.306376,3208918374,0,,,,,,,,0.0,-36.8,-1485294314455040.0
2025-12-28T17:54:48.309023,3208918374,6,56,0,0.0,1,-128,20735,0,,,
2025-12-28T17:54:48.405769,3242472812,0,,,,,,,,0.0,-1.2793889457511397e+35,-2008.12
2025-12-28T17:54:48.408413,3242472812,6,56,0,0.0,1,-128,20735,0,,,
2025-12-28T17:54:48.508183,3276027251,0,,,,,,,,0.0,0.0,-0.0
2025-12-28T17:54:48.510855,3276027251,6,56,0,0.0,1,-128,20735,0,,,
2025-12-28T17:54:48.610727,3309581689,0,,,,,,,,0.0,0.0,-0.0
2025-12-28T17:54:48.613362,3309581689,6,56,0,0.0,1,-128,20735,0,,,
2025-12-28T17:54:48.713013,3343136128,0,,,,,,,,0.0,39900241985536.0,-0.0
2025-12-28T17:54:48.715661,3343136128,6,56,0,0.0,1,-128,20991,0,,,
2025-12-28T17:54:48.820568,3376690567,0,,,,,,,,0.0,4.097117000288422e+30,1.2162744368863642e+17
2025-12-28T17:54:48.823258,3376690567,6,56,0,0.0,1,-128,20991,0,,,
2025-12-28T17:54:48.917942,3410245004,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:48.920556,3410245004,6,56,0,0.0,1,-128,20991,0,,,
2025-12-28T17:54:49.019669,3443799443,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:49.022354,3443799443,6,56,0,0.0,1,-128,20991,0,,,
2025-12-28T17:54:49.119438,3477353882,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:49.121960,3477353882,6,56,0,0.0,1,-128,21247,0,,,
2025-12-28T17:54:49.221925,3510908320,0,,,,,,,,0.0,-0.0,125610093445120.0
2025-12-28T17:54:49.224464,3510908320,6,56,0,0.0,1,-128,21247,0,,,
2025-12-28T17:54:49.327155,3544462759,0,,,,,,,,0.0,-1.2,-0.0
2025-12-28T17:54:49.421320,3544462759,6,56,0,0.0,1,-128,21247,0,,,
2025-12-28T17:54:49.433790,3578017196,0,,,,,,,,0.0,-28352510.0,0.0
2025-12-28T17:54:49.436277,3578017196,6,56,0,0.0,1,-128,21247,0,,,
2025-12-28T17:54:49.529560,3611571634,0,,,,,,,,0.0,-3235793732632576.0,0.0
2025-12-28T17:54:49.532225,3611571634,6,56,0,0.0,1,-128,21247,0,,,
2025-12-28T17:54:49.730389,3645126074,0,,,,,,,,0.0,-3.2368278159366256e+25,-0.0
2025-12-28T17:54:49.732899,3645126074,6,56,0,0.0,1,-128,21503,0,,,
2025-12-28T17:54:49.745725,3678680511,0,,,,,,,,0.0,-1.8005786806379236e+33,-1.49
2025-12-28T17:54:49.748302,3678680511,6,56,0,0.0,1,-128,21503,0,,,
2025-12-28T17:54:49.846085,3712234950,6,56,0,0.0,1,-128,21503,0,,,
2025-12-28T17:54:49.940459,3745789389,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:54:49.942656,3745789389,6,56,0,0.0,1,-128,21503,0,,,
2025-12-28T17:54:50.041136,3779343827,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:54:50.043626,3779343827,6,56,0,0.0,1,-128,21503,0,,,
2025-12-28T17:54:50.143736,3812898266,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:54:50.146239,3812898266,6,56,0,0.0,39425,-103,19455,24,,,
2025-12-28T17:54:50.245863,3846452704,0,,,,,,,,0.0,0.0,308.75
2025-12-28T17:54:50.248411,3846452704,6,56,0,0.0,1,0,15871,0,,,
2025-12-28T17:54:50.351193,3880007142,0,,,,,,,,0.0,0.0,17077046272.0
2025-12-28T17:54:50.353698,3880007142,6,56,0,0.0,1,0,12031,0,,,
2025-12-28T17:54:50.450716,3913561581,0,,,,,,,,0.0,0.0,7.277493603973202e+17
2025-12-28T17:54:50.453224,3913561581,6,56,0,0.0,1,0,8447,0,,,
2025-12-28T17:54:50.553091,3947116018,0,,,,,,,,0.0,0.0,3.0667492246880314e+23
2025-12-28T17:54:50.555587,3947116018,6,56,0,0.0,1,0,5375,0,,,
2025-12-28T17:54:50.655899,3980670458,0,,,,,,,,0.0,0.0,5.431916686256906e+28
2025-12-28T17:54:50.658600,3980670458,6,56,0,0.0,1,0,1279,0,,,
2025-12-28T17:54:50.757982,4014224896,0,,,,,,,,0.0,0.05,4.524188179954584e+30
2025-12-28T17:54:50.760409,4014224896,6,56,0,0.0,0,0,63487,0,,,
2025-12-28T17:54:50.869087,4047779334,0,,,,,,,,0.0,31.74,9.939228960679909e+30
2025-12-28T17:54:50.869292,4047779334,6,56,0,0.0,0,0,60671,0,,,
2025-12-28T17:54:50.962443,4081333772,0,,,,,,,,0.0,12545.5,5.742766970007381e+30
2025-12-28T17:54:50.965275,4081333772,6,56,0,0.0,0,0,58623,0,,,
2025-12-28T17:54:51.065130,4114888211,0,,,,,,,,0.0,4418047.5,1.0366734598062495e+30
2025-12-28T17:54:51.067593,4114888211,6,56,0,0.0,0,0,56575,0,,,
2025-12-28T17:54:51.167478,4148442649,0,,,,,,,,0.0,1012481984.0,1.0463483184130655e+28
2025-12-28T17:54:51.169981,4148442649,6,56,0,0.0,0,0,54527,0,,,
2025-12-28T17:54:51.182362,4181997088,0,,,,,,,,0.0,133309652992.0,8.324168779619987e+24
2025-12-28T17:54:51.184871,4181997088,6,56,0,0.0,0,0,52479,0,,,
2025-12-28T17:54:51.375165,4215551527,0,,,,,,,,0.0,17133428801536.0,4.78493518600675e+19
2025-12-28T17:54:51.377669,4215551527,6,56,0,0.0,0,0,50431,0,,,
2025-12-28T17:54:51.469094,4249105965,0,,,,,,,,0.0,615984142483456.0,48547906977792.0
2025-12-28T17:54:51.471240,4249105965,6,56,0,0.0,0,0,48383,0,,,
2025-12-28T17:54:51.577112,4282660403,0,,,,,,,,0.0,1.5969580685983744e+16,6570209.5
2025-12-28T17:54:51.674087,4282660403,6,56,0,0.0,0,0,46335,0,,,
2025-12-28T17:54:51.686692,21247546,0,,,,,,,,0.0,2.621059626958848e+17,247.34
2025-12-28T17:54:51.689178,21247546,6,57,0,0.0,49152,60,45311,192,,,
2025-12-28T17:54:51.701561,54801984,0,,,,,,,,0.0,2.3505268868886036e+18,0.7
2025-12-28T17:54:51.704052,54801984,6,57,0,0.0,39424,-102,44543,24,,,
2025-12-28T17:54:51.789531,88356422,0,,,,,,,,0.0,1.9170695514786103e+19,0.0
2025-12-28T17:54:51.792043,88356422,6,57,0,0.0,39424,25,44031,128,,,
2025-12-28T17:54:51.987738,121910860,0,,,,,,,,0.0,8.326929651417376e+19,0.0
2025-12-28T17:54:51.990430,121910860,6,57,0,0.0,44800,47,44287,0,,,
2025-12-28T17:54:52.003546,155465300,0,,,,,,,,0.0,2.9712945383102376e+20,0.24
2025-12-28T17:54:52.006224,155465300,6,57,0,0.0,45056,48,44287,0,,,
2025-12-28T17:54:52.091645,189019738,0,,,,,,,,0.0,6.368989889339914e+20,152.3
2025-12-28T17:54:52.094191,189019738,6,57,0,0.0,45056,47,44543,128,,,
2025-12-28T17:54:52.293916,222574176,0,,,,,,,,0.0,1.0235780529400222e+21,9200.19
2025-12-28T17:54:52.296414,222574176,6,57,0,0.0,44544,46,44799,64,,,
2025-12-28T17:54:52.311669,256128615,0,,,,,,,,0.0,1.1630995693959601e+21,951.76
2025-12-28T17:54:52.314169,256128615,6,57,0,0.0,44544,46,45055,128,,,
2025-12-28T17:54:52.398938,289683053,0,,,,,,,,0.0,1.0120488378939537e+21,0.04
2025-12-28T17:54:52.401390,289683053,6,57,0,0.0,44544,46,45311,64,,,
2025-12-28T17:54:52.501286,323237491,0,,,,,,,,0.0,6.239286220071643e+20,0.0
2025-12-28T17:54:52.503800,323237491,6,57,0,0.0,44544,46,45567,64,,,
2025-12-28T17:54:52.603659,356791930,0,,,,,,,,0.0,3.014078734770257e+20,0.0
2025-12-28T17:54:52.606178,356791930,6,57,0,0.0,45056,47,46079,64,,,
2025-12-28T17:54:52.706083,390346368,0,,,,,,,,0.0,2.038509159411121e+20,0.0
2025-12-28T17:54:52.708585,390346368,6,57,0,0.0,49408,65,46335,63,,,
2025-12-28T17:54:52.813456,423900807,0,,,,,,,,0.0,1.7567639667228226e+20,0.0
2025-12-28T17:54:52.815876,423900807,6,57,0,0.0,60928,110,46847,63,,,
2025-12-28T17:54:52.910923,457455246,0,,,,,,,,0.0,2.3760539514825395e+20,-2.4080786829034937e+32
2025-12-28T17:54:52.915737,457455246,6,57,0,0.0,0,-128,47359,0,,,
2025-12-28T17:54:53.013387,491009683,0,,,,,,,,0.0,4.2811214539346726e+20,-1.5053358279650751e+25
2025-12-28T17:54:53.015820,491009683,6,57,0,0.0,0,-128,47871,0,,,
2025-12-28T17:54:53.115733,524564122,0,,,,,,,,0.0,1.0807737682076275e+21,-9.092593375068029e+18
2025-12-28T17:54:53.118225,524564122,6,57,0,0.0,0,-128,48383,0,,,
2025-12-28T17:54:53.218060,558118560,0,,,,,,,,0.0,4.063111273541666e+21,-1724965248.0
2025-12-28T17:54:53.220589,558118560,6,57,0,0.0,0,-128,48895,0,,,
2025-12-28T17:54:53.323371,591672999,0,,,,,,,,0.0,3.0724779385220355e+22,-0.0
2025-12-28T17:54:53.325861,591672999,6,57,0,0.0,0,-128,49663,0,,,
2025-12-28T17:54:53.420473,625227437,0,,,,,,,,0.0,2.407576622636217e+23,-0.0
2025-12-28T17:54:53.423040,625227437,6,57,0,0.0,0,-128,50431,0,,,
2025-12-28T17:54:53.522801,658781875,0,,,,,,,,0.0,2.5152501597080686e+24,-0.0
2025-12-28T17:54:53.525233,658781875,6,57,0,0.0,0,-128,50943,0,,,
2025-12-28T17:54:53.627729,692336314,0,,,,,,,,0.0,6.447328438731253e+25,3.9586536961651245e+24
2025-12-28T17:54:53.630244,692336314,6,57,0,0.0,0,-128,51455,0,,,
2025-12-28T17:54:53.727493,725890752,0,,,,,,,,0.0,1.4462151430719105e+27,3087664.75
2025-12-28T17:54:53.730072,725890752,6,57,0,0.0,0,-128,52223,0,,,
2025-12-28T17:54:53.930992,759445190,0,,,,,,,,0.0,4.642758245411374e+28,0.0
2025-12-28T17:54:53.945524,792999629,0,,,,,,,,0.0,4.5905908484485565e+30,0.0
2025-12-28T17:54:53.947998,792999629,6,57,0,0.0,0,-128,53503,0,,,
2025-12-28T17:54:54.034711,826554067,0,,,,,,,,0.0,2.99304171595449e+32,-3611184.75
2025-12-28T17:54:54.037213,826554067,6,57,0,0.0,0,-128,54271,0,,,
2025-12-28T17:54:54.137080,860108506,0,,,,,,,,0.0,2.9831619099290844e+34,7.193887658505203e+31
2025-12-28T17:54:54.139635,860108506,6,57,0,0.0,0,-128,55039,0,,,
2025-12-28T17:54:54.239555,893662944,0,,,,,,,,0.0,3.7240934752330405e+36,-7942241.5
2025-12-28T17:54:54.241978,893662944,6,57,0,0.0,0,-128,55551,0,,,
2025-12-28T17:54:54.344770,927217382,0,,,,,,,,0.0,nan,-2.9102861980407868e+32
2025-12-28T17:54:54.347300,927217382,6,57,0,0.0,0,-128,56319,0,,,
2025-12-28T17:54:54.444310,960771821,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:54.446795,960771821,6,57,0,0.0,0,-128,56831,0,,,
2025-12-28T17:54:54.546724,994326259,0,,,,,,,,0.0,-0.0,1.854770975258706e+18
2025-12-28T17:54:54.549233,994326259,6,57,0,0.0,0,-128,57599,0,,,
2025-12-28T17:54:54.649181,1027880697,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:54.651644,1027880697,6,57,0,0.0,0,-128,58367,0,,,
2025-12-28T17:54:54.751576,1061435137,0,,,,,,,,0.0,-0.0,-1864294784.0
2025-12-28T17:54:54.754098,1061435137,6,57,0,0.0,0,-128,58623,0,,,
2025-12-28T17:54:54.860853,1094989575,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:54.863397,1094989575,6,57,0,0.0,0,-128,59135,0,,,
2025-12-28T17:54:54.956339,1128544013,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:54.958840,1128544013,6,57,0,0.0,0,-128,59391,0,,,
2025-12-28T17:54:55.058721,1162098451,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:55.061226,1162098451,6,57,0,0.0,0,-128,59391,0,,,
2025-12-28T17:54:55.161152,1195652890,0,,,,,,,,0.0,-0.0,863228.19
2025-12-28T17:54:55.163634,1195652890,6,57,0,0.0,0,-128,59903,0,,,
2025-12-28T17:54:55.263517,1229207328,0,,,,,,,,0.0,-0.0,18749551804416.0
2025-12-28T17:54:55.266011,1229207328,6,57,0,0.0,0,-128,60159,0,,,
2025-12-28T17:54:55.279129,1262761766,0,,,,,,,,0.0,-0.0,2.8638921455205014e+23
2025-12-28T17:54:55.281613,1262761766,6,57,0,0.0,0,-128,60671,0,,,
2025-12-28T17:54:55.469535,1313093421,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:55.472364,1313093421,6,57,0,0.0,0,-128,61183,0,,,
2025-12-28T17:54:55.572528,1346647859,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:55.575395,1346647859,6,57,0,0.0,0,-128,61695,0,,,
2025-12-28T17:54:55.674022,1380202298,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:55.676903,1380202298,6,57,0,0.0,0,-128,62207,0,,,
2025-12-28T17:54:55.777003,1413756737,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:55.872463,1413756737,6,57,0,0.0,0,-128,62975,0,,,
2025-12-28T17:54:55.889647,1447311174,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:55.892151,1447311174,6,57,0,0.0,0,-128,63231,0,,,
2025-12-28T17:54:55.904532,1480865612,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:55.907009,1480865612,6,57,0,0.0,0,-128,63743,0,,,
2025-12-28T17:54:55.985409,1514420052,6,57,0,0.0,0,-128,64511,0,,,
2025-12-28T17:54:56.185614,1547974489,0,,,,,,,,0.0,-0.0,-2.4933431739398608e+23
2025-12-28T17:54:56.188112,1547974489,6,57,0,0.0,0,-128,65023,0,,,
2025-12-28T17:54:56.200530,1581528928,0,,,,,,,,0.0,-0.0,-2.466895795226567e+30
2025-12-28T17:54:56.203018,1581528928,6,57,0,0.0,0,-128,65535,0,,,
2025-12-28T17:54:56.292964,1615083366,0,,,,,,,,0.0,-0.0,-8.2319663162679335e+37
2025-12-28T17:54:56.295458,1615083366,6,57,0,0.0,1,-128,511,0,,,
2025-12-28T17:54:56.392534,1648637806,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:56.395035,1648637806,6,57,0,0.0,1,-128,1023,0,,,
2025-12-28T17:54:56.494925,1682192243,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:56.497480,1682192243,6,57,0,0.0,1,-128,1535,0,,,
2025-12-28T17:54:56.597343,1715746681,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:56.599808,1715746681,6,57,0,0.0,1,-128,2047,0,,,
2025-12-28T17:54:56.701054,1749301120,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:56.703930,1749301120,6,57,0,0.0,1,-128,2559,0,,,
2025-12-28T17:54:56.809138,1782855558,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:56.812052,1782855558,6,57,0,0.0,1,-128,2815,0,,,
2025-12-28T17:54:56.906067,1816409996,0,,,,,,,,0.0,-0.0,632.01
2025-12-28T17:54:56.908957,1816409996,6,57,0,0.0,1,-128,3327,0,,,
2025-12-28T17:54:57.012619,1849964435,0,,,,,,,,0.0,-0.0,2462368512.0
2025-12-28T17:54:57.012725,1849964435,6,57,0,0.0,1,-128,3839,0,,,
2025-12-28T17:54:57.110783,1883518873,0,,,,,,,,0.0,-0.0,1.0855425902431437e+17
2025-12-28T17:54:57.113755,1883518873,6,57,0,0.0,1,-128,4351,0,,,
2025-12-28T17:54:57.213077,1917073313,0,,,,,,,,0.0,-0.0,1.3460104923553925e+26
2025-12-28T17:54:57.215973,1917073313,6,57,0,0.0,1,-128,4863,0,,,
2025-12-28T17:54:57.318692,1950627750,0,,,,,,,,0.0,-0.0,1.1154771110412707e+32
2025-12-28T17:54:57.321552,1950627750,6,57,0,0.0,1,-128,5119,0,,,
2025-12-28T17:54:57.418199,1984182189,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:57.421070,1984182189,6,57,0,0.0,1,-128,5631,0,,,
2025-12-28T17:54:57.520526,2017736628,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:57.523396,2017736628,6,57,0,0.0,1,-128,6143,0,,,
2025-12-28T17:54:57.622931,2051291065,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:57.625804,2051291065,6,57,0,0.0,1,-128,6399,0,,,
2025-12-28T17:54:57.725357,2084845504,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:57.728222,2084845504,6,57,0,0.0,1,-128,6655,0,,,
2025-12-28T17:54:57.835298,2118399942,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:57.838169,2118399942,6,57,0,0.0,1,-128,7167,0,,,
2025-12-28T17:54:57.930032,2151954381,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:57.932896,2151954381,6,57,0,0.0,1,-128,7423,0,,,
2025-12-28T17:54:58.125208,2185508820,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:58.127827,2185508820,6,57,0,0.0,1,-128,7935,0,,,
2025-12-28T17:54:58.141704,2219063258,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:58.144597,2219063258,6,57,0,0.0,1,-128,8191,0,,,
2025-12-28T17:54:58.234397,2252617696,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:54:58.237278,2252617696,6,57,0,0.0,1,-128,8703,0,,,
2025-12-28T17:54:58.339832,2286172134,0,,,,,,,,0.0,-0.0,-0.05
2025-12-28T17:54:58.342642,2286172134,6,57,0,0.0,1,-128,8959,0,,,
2025-12-28T17:54:58.439075,2319726573,0,,,,,,,,0.0,-0.0,-6352.22
2025-12-28T17:54:58.441949,2319726573,6,57,0,0.0,1,-128,9215,0,,,
2025-12-28T17:54:58.540379,2353281011,0,,,,,,,,0.0,-0.0,-208280624.0
2025-12-28T17:54:58.542777,2353281011,6,57,0,0.0,1,-128,9471,0,,,
2025-12-28T17:54:58.642800,2386835450,0,,,,,,,,0.0,-0.0,-1489473241088.0
2025-12-28T17:54:58.645245,2386835450,6,57,0,0.0,1,-128,9727,0,,,
2025-12-28T17:54:58.745204,2420389888,0,,,,,,,,0.0,-0.0,-1.1691054739541197e+17
2025-12-28T17:54:58.747672,2420389888,6,57,0,0.0,1,-128,10239,0,,,
2025-12-28T17:54:58.852389,2453944327,0,,,,,,,,0.0,-0.0,-1.2560722882421129e+22
2025-12-28T17:54:58.854921,2453944327,6,57,0,0.0,1,-128,10495,0,,,
2025-12-28T17:54:58.950076,2487498765,0,,,,,,,,0.0,-0.0,-1.0994190846042939e+27
2025-12-28T17:54:58.952468,2487498765,6,57,0,0.0,1,-128,10751,0,,,
2025-12-28T17:54:59.052399,2521053203,0,,,,,,,,0.0,-0.0,-2.6066536948262617e+31
2025-12-28T17:54:59.054864,2521053203,6,57,0,0.0,1,-128,11007,0,,,
2025-12-28T17:54:59.154808,2554607641,0,,,,,,,,0.0,-0.0,-2.3811935111979318e+35
2025-12-28T17:54:59.157286,2554607641,6,57,0,0.0,1,-128,11263,0,,,
2025-12-28T17:54:59.257218,2588162081,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:59.259669,2588162081,6,57,0,0.0,1,-128,11519,0,,,
2025-12-28T17:54:59.362390,2621716518,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:59.364973,2621716518,6,57,0,0.0,1,-128,11775,0,,,
2025-12-28T17:54:59.461978,2655270957,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:59.464516,2655270957,6,57,0,0.0,1,-128,12031,0,,,
2025-12-28T17:54:59.564371,2688825395,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:59.566836,2688825395,6,57,0,0.0,1,-128,12287,0,,,
2025-12-28T17:54:59.667931,2722379833,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:59.670665,2722379833,6,57,0,0.0,1,-128,12543,0,,,
2025-12-28T17:54:59.770292,2755934272,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:59.773064,2755934272,6,57,0,0.0,1,-128,12799,0,,,
2025-12-28T17:54:59.794160,2789488710,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:59.797345,2789488710,6,57,0,0.0,1,-128,13055,0,,,
2025-12-28T17:54:59.973974,2823043149,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:54:59.976436,2823043149,6,57,0,0.0,1,-128,13311,0,,,
2025-12-28T17:55:00.080870,2856597587,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:55:00.083278,2856597587,6,57,0,0.0,1,-128,13311,0,,,
2025-12-28T17:55:00.095650,2890152025,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:55:00.098162,2890152025,6,57,0,0.0,1,-128,13567,0,,,
2025-12-28T17:55:00.181437,2923706464,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:55:00.183957,2923706464,6,57,0,0.0,1,-128,13823,0,,,
2025-12-28T17:55:00.385286,2957260902,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:55:00.387760,2957260902,6,57,0,0.0,1,-128,14079,0,,,
2025-12-28T17:55:00.400154,2990815341,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:55:00.402655,2990815341,6,57,0,0.0,1,-128,14335,0,,,
2025-12-28T17:55:00.488585,3024369779,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:55:00.491049,3024369779,6,57,0,0.0,1,-128,14335,0,,,
2025-12-28T17:55:00.590934,3057924217,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:55:00.593469,3057924217,6,57,0,0.0,1,-128,14591,0,,,
2025-12-28T17:55:00.693329,3091478656,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:55:00.695816,3091478656,6,57,0,0.0,1,-128,14847,0,,,
2025-12-28T17:55:00.800578,3125033094,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:55:00.803074,3125033094,6,57,0,0.0,1,-128,14847,0,,,
2025-12-28T17:55:00.898166,3158587533,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:55:00.900647,3158587533,6,57,0,0.0,1,-128,15103,0,,,
2025-12-28T17:55:01.000556,3192141971,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:55:01.003094,3192141971,6,57,0,0.0,1,-128,15359,0,,,
2025-12-28T17:55:01.102980,3225696410,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:55:01.107748,3225696410,6,57,0,0.0,1,-128,15359,0,,,
2025-12-28T17:55:01.205383,3259250848,0,,,,,,,,0.0,-0.0,0.22
2025-12-28T17:55:01.207852,3259250848,6,57,0,0.0,1,-128,15615,0,,,
2025-12-28T17:55:01.310631,3292805286,0,,,,,,,,0.0,-0.0,14.5
2025-12-28T17:55:01.313120,3292805286,6,57,0,0.0,1,-128,15615,0,,,
