timestamp,frame_id,session_time,lap_number,lap_distance,throttle,brake,steering,speed_kph,gear,rpm,drs,ers_deploy_mode
2025-12-28T18:27:31.636063,471,23.85,0,0,0,63,-32768,290,-8,14980,0,
2025-12-28T18:27:31.731763,473,23.97,0,0,0,63,-32768,291,-8,14980,0,
2025-12-28T18:27:31.834175,475,24.06,0,0,0,63,-32768,292,-8,14980,0,
2025-12-28T18:27:31.936578,477,24.15,0,0,0,63,-32768,293,12,15036,0,
2025-12-28T18:27:32.038934,479,24.27,0,0,0,63,-32768,295,-103,48318,0,
2025-12-28T18:27:32.145123,481,24.36,0,0,0,63,-32768,296,-26,15376,0,
2025-12-28T18:27:32.244574,483,24.46,0,0,0,63,-32768,297,-8,14980,0,
2025-12-28T18:27:32.346215,485,24.55,0,0,0,63,-32768,298,0,32768,0,
2025-12-28T18:27:32.448594,487,24.66,0,0,0,63,-32768,299,12,15036,0,
2025-12-28T18:27:32.551000,489,24.77,0,0,0,63,-32768,300,12,15036,0,
2025-12-28T18:27:32.662587,491,24.86,0,0,0,63,-32768,301,79,47846,0,
2025-12-28T18:27:32.755805,493,24.97,0,0,0,63,-32768,302,-8,14980,0,
2025-12-28T18:27:32.956926,495,25.06,0,0,0,63,-32768,303,79,15078,0,
2025-12-28T18:27:32.971921,497,25.17,0,0,0,63,-32768,304,0,32768,0,
2025-12-28T18:27:33.062978,499,25.26,0,0,0,63,-32768,305,12,15036,0,
2025-12-28T18:27:33.169093,501,25.37,0,0,0,63,-32768,306,79,15078,0,
2025-12-28T18:27:33.268448,503,25.46,0,0,0,63,-32768,307,-8,15108,0,
2025-12-28T18:27:33.370858,505,25.56,0,0,0,63,-32768,308,-8,14980,0,
2025-12-28T18:27:33.473253,507,25.67,0,0,0,63,-32768,309,-86,15124,0,
2025-12-28T18:27:33.575850,509,25.76,0,0,0,63,-32768,309,-8,15108,0,
2025-12-28T18:27:33.682190,511,25.86,0,0,0,63,-32768,310,0,32768,0,
2025-12-28T18:27:33.779754,513,25.96,0,0,0,63,-32768,311,12,15036,0,
2025-12-28T18:27:33.882148,515,26.07,0,0,0,63,-32768,312,79,15078,0,
2025-12-28T18:27:33.897082,517,26.16,0,0,0,63,-32768,312,12,15036,0,
2025-12-28T18:27:33.987135,519,26.26,0,0,0,63,-32768,313,12,15036,0,
2025-12-28T18:27:34.093013,521,26.36,0,0,0,63,-32768,314,12,15036,0,
2025-12-28T18:27:34.191950,523,26.47,0,0,0,63,-32768,315,12,15036,0,
2025-12-28T18:27:34.294352,525,26.56,0,0,0,63,-32768,315,-8,14980,0,
2025-12-28T18:27:34.396758,527,26.66,0,0,0,63,-32768,316,12,47804,0,
2025-12-28T18:27:34.499225,529,26.77,0,0,0,63,-32768,316,12,15036,0,
2025-12-28T18:27:34.606130,531,26.86,0,0,0,63,-32768,317,-26,15151,0,
2025-12-28T18:27:34.703955,533,26.96,0,0,0,63,-32768,318,-86,15124,0,
2025-12-28T18:27:34.900544,535,27.05,0,0,0,63,-32768,318,-8,47876,0,
2025-12-28T18:27:34.916658,537,27.15,0,0,0,63,-32768,319,12,15036,0,
2025-12-28T18:27:35.012422,539,27.25,0,0,0,63,-32768,319,12,47804,0,
2025-12-28T18:27:35.220284,541,27.35,0,0,0,63,-32768,320,-8,47748,0,
2025-12-28T18:27:35.236657,543,27.45,0,0,0,63,-32768,320,12,11964,0,
2025-12-28T18:27:35.319483,545,27.55,0,0,0,63,-32768,321,79,15078,0,
2025-12-28T18:27:35.422242,547,27.67,0,0,0,63,-32768,321,0,32768,0,
2025-12-28T18:27:35.524255,549,27.76,0,0,0,63,-32768,322,-8,47748,0,
2025-12-28T18:27:35.632179,551,27.86,0,0,0,63,-32768,322,12,15036,0,
2025-12-28T18:27:35.729817,553,27.96,0,0,0,63,-32768,322,12,15036,0,
2025-12-28T18:27:35.831137,555,28.06,0,0,0,63,-32768,323,12,15036,0,
2025-12-28T18:27:35.933808,557,28.16,0,0,0,63,-32768,323,-8,14980,0,
2025-12-28T18:27:36.036237,559,28.25,0,0,0,63,-32768,324,-8,47876,0,
2025-12-28T18:27:36.141135,561,28.35,0,0,0,63,-32768,324,-8,47748,0,
2025-12-28T18:27:36.238215,563,28.47,0,0,0,63,-32768,324,-8,47876,0,
2025-12-28T18:27:36.340615,565,28.57,0,0,0,63,-32768,325,12,47804,0,
2025-12-28T18:27:36.443131,567,28.66,0,0,0,63,-32768,325,110,47923,0,
2025-12-28T18:27:36.544646,569,28.76,0,0,0,63,-32768,325,-16,47904,0,
2025-12-28T18:27:36.653736,571,28.86,0,0,0,63,-32768,326,15,47896,0,
2025-12-28T18:27:36.749385,573,28.96,0,0,0,63,-32768,326,-24,47900,0,
2025-12-28T18:27:36.854354,575,29.06,0,0,0,63,-32768,326,-126,47703,0,
2025-12-28T18:27:36.954189,577,29.16,0,0,0,63,-32768,326,-60,14988,0,
2025-12-28T18:27:37.172590,581,29.37,0,0,0,63,-32768,327,34,14781,0,
2025-12-28T18:27:37.261428,583,29.46,0,0,0,63,-32768,327,110,14765,0,
2025-12-28T18:27:37.363762,585,29.56,0,0,0,63,-32768,327,93,14896,0,
2025-12-28T18:27:37.466267,587,29.66,0,0,0,63,-32768,328,-105,15104,0,
2025-12-28T18:27:37.568743,589,29.76,0,0,0,63,-32768,328,-108,15356,0,
2025-12-28T18:27:37.677127,591,29.85,0,0,0,63,-32768,328,43,15410,0,
2025-12-28T18:27:37.774347,593,29.95,0,0,0,63,-32768,328,15,15338,0,
2025-12-28T18:27:37.876634,595,30.07,0,0,0,63,-32768,328,-31,15247,0,
2025-12-28T18:27:37.979093,597,30.16,0,0,0,63,-32768,329,75,47940,0,
2025-12-28T18:27:38.080613,599,30.26,0,0,0,63,-32768,329,-82,48028,0,
2025-12-28T18:27:38.197927,603,30.46,0,0,0,63,-32768,329,114,48022,0,
2025-12-28T18:27:38.287978,605,30.55,0,0,0,63,-32768,329,-22,48075,0,
2025-12-28T18:27:38.488767,607,30.67,0,0,0,63,-32768,329,-125,48067,0,
2025-12-28T18:27:38.503527,609,30.76,0,0,0,63,-32768,329,20,48063,0,
2025-12-28T18:27:38.600014,611,30.86,0,0,0,63,-32768,330,-72,48050,0,
2025-12-28T18:27:38.697605,613,30.96,0,0,0,63,-32768,330,-42,48008,0,
2025-12-28T18:27:38.799996,615,31.07,0,0,0,63,-32768,330,-96,14935,0,
2025-12-28T18:27:38.902407,617,31.15,0,0,0,63,-32768,330,-29,15382,0,
2025-12-28T18:27:39.098534,619,31.25,0,0,220,63,23423,326,-22,15555,152,
2025-12-28T18:27:39.116535,621,31.37,0,0,0,0,0,310,101,15689,0,
2025-12-28T18:27:39.211692,623,31.46,0,0,0,0,0,297,10,15753,0,
2025-12-28T18:27:39.412285,625,31.56,0,0,0,0,0,283,-97,15799,0,
2025-12-28T18:27:39.427768,627,31.67,0,0,0,0,0,269,99,15895,0,
2025-12-28T18:27:39.516775,629,31.76,0,0,0,0,0,259,-91,15948,0,
2025-12-28T18:27:39.624013,631,31.86,0,0,0,0,0,249,50,15951,0,
2025-12-28T18:27:39.721635,633,31.96,0,0,0,0,0,239,-119,15923,0,
2025-12-28T18:27:39.823968,635,32.06,0,0,0,0,0,230,44,15918,0,
2025-12-28T18:27:39.926383,637,32.16,0,0,0,0,0,221,96,15948,0,
2025-12-28T18:27:40.030160,639,32.27,0,0,0,0,0,211,-114,15959,0,
2025-12-28T18:27:40.133992,641,32.36,0,0,0,0,0,203,-86,15931,0,
2025-12-28T18:27:40.230779,643,32.46,0,0,0,0,0,194,104,15928,100,
2025-12-28T18:27:40.333555,645,32.56,0,0,0,0,0,187,-70,15934,72,
2025-12-28T18:27:40.436038,647,32.67,0,0,0,0,0,180,125,15926,111,
2025-12-28T18:27:41.773677,648,32.72,0,0,140,62,-29556,178,-36,48498,0,
2025-12-28T18:27:41.971834,650,32.83,0,0,164,63,9280,178,64,15131,0,
2025-12-28T18:27:41.986724,652,32.92,0,0,218,63,22975,180,-96,15507,0,
2025-12-28T18:27:42.076810,654,33.03,0,0,0,63,-32768,184,-85,15748,0,
2025-12-28T18:27:42.179203,656,33.12,0,0,0,63,-32768,187,-5,15926,0,
2025-12-28T18:27:42.285679,658,33.22,0,0,0,63,-32768,189,-90,16016,0,
2025-12-28T18:27:42.383976,660,33.32,0,0,0,63,-32768,191,36,16038,0,
2025-12-28T18:27:42.486412,662,33.43,0,0,241,63,28927,191,87,16044,0,
2025-12-28T18:27:42.588818,664,33.52,0,0,227,63,25343,190,-80,16042,0,
2025-12-28T18:27:42.691220,666,33.63,0,0,225,63,24831,188,-95,16043,0,
2025-12-28T18:27:42.798423,668,33.73,0,0,228,63,25471,186,-110,16035,0,
2025-12-28T18:27:42.896005,670,33.83,0,0,235,63,27391,184,-90,16019,0,
2025-12-28T18:27:42.999355,672,33.93,0,0,0,63,-32768,183,124,16017,0,
2025-12-28T18:27:43.101090,674,34.04,0,0,0,63,-32768,183,-42,16019,0,
2025-12-28T18:27:43.160437,676,34.12,0,0,0,63,-32768,185,-115,16022,0,
2025-12-28T18:27:43.309580,678,34.23,0,0,250,63,31359,186,118,16035,0,
2025-12-28T18:27:43.409459,680,34.33,0,0,186,63,14912,186,-43,16047,0,
2025-12-28T18:27:43.611473,682,34.44,0,0,226,62,-7584,184,-39,16057,0,
2025-12-28T18:27:43.627598,684,34.53,0,0,238,62,-4370,182,-65,16059,0,
2025-12-28T18:27:43.716755,686,34.61,0,0,176,63,12352,181,-6,16049,0,
2025-12-28T18:27:43.824402,688,34.73,0,0,246,63,30207,182,35,16006,0,
2025-12-28T18:27:43.918240,690,34.83,0,0,0,63,-32768,184,18,15968,0,
2025-12-28T18:27:44.023513,692,34.92,0,0,0,63,-32768,186,16,15932,0,
2025-12-28T18:27:44.126065,694,35.02,0,0,0,63,-32768,187,124,15894,0,
2025-12-28T18:27:44.227603,696,35.14,0,0,0,63,-32768,187,120,15817,0,
2025-12-28T18:27:44.330281,698,35.23,0,0,0,63,-32768,188,-70,15738,0,
2025-12-28T18:27:44.429749,700,35.33,0,0,0,63,-32768,190,71,15555,0,
2025-12-28T18:27:44.532130,702,35.43,0,0,0,63,-32768,193,-61,15300,0,
2025-12-28T18:27:44.634544,704,35.53,0,0,0,63,-32768,197,-12,15457,0,
2025-12-28T18:27:44.737084,706,35.63,0,0,0,63,-32768,201,-104,15623,0,
2025-12-28T18:27:44.843847,708,35.72,0,0,0,63,-32768,204,0,15643,0,
2025-12-28T18:27:44.941433,710,35.84,0,0,0,63,-32768,208,13,15634,0,
2025-12-28T18:27:45.043854,712,35.93,0,0,0,63,-32768,211,108,15652,0,
2025-12-28T18:27:45.146246,714,36.03,0,0,0,63,-32768,214,51,15692,0,
2025-12-28T18:27:45.249814,716,36.12,0,0,0,63,-32768,217,48,15691,0,
2025-12-28T18:27:45.354687,718,36.23,0,0,0,63,-32768,220,89,15747,0,
2025-12-28T18:27:45.547910,720,36.33,0,0,0,63,-32768,223,108,15787,0,
2025-12-28T18:27:45.562707,722,36.44,0,0,0,63,-32768,226,-95,15782,0,
2025-12-28T18:27:45.658214,724,36.53,0,0,0,63,-32768,228,56,15800,0,
2025-12-28T18:27:45.862253,726,36.63,0,0,0,63,-32768,230,58,15817,0,
2025-12-28T18:27:45.883711,728,36.72,0,0,0,63,-32768,232,-3,15818,0,
2025-12-28T18:27:45.966331,730,36.84,0,0,0,63,-32768,234,119,15815,0,
2025-12-28T18:27:46.068707,732,36.93,0,0,0,63,-32768,236,-106,15803,0,
2025-12-28T18:27:46.162244,734,37.02,0,0,0,63,-32768,237,81,15776,0,
2025-12-28T18:27:46.272684,736,37.14,0,0,0,63,-32768,240,-86,15732,0,
2025-12-28T18:27:46.383913,740,37.32,0,0,0,63,-32768,244,114,15727,0,
2025-12-28T18:27:46.578290,742,37.43,0,0,0,63,-32768,246,101,15729,0,
2025-12-28T18:27:46.682266,744,37.53,0,0,0,63,-32768,248,12,15731,0,
2025-12-28T18:27:46.784671,746,37.63,0,0,0,63,-32768,250,89,15710,0,
2025-12-28T18:27:46.879142,748,37.74,0,0,0,63,-32768,252,1,15673,0,
2025-12-28T18:27:46.893968,750,37.83,0,0,0,63,-32768,254,81,15649,0,
2025-12-28T18:27:46.991999,752,37.93,0,0,0,63,-32768,256,-94,15654,0,
2025-12-28T18:27:47.094401,754,38.04,0,0,0,63,-32768,258,82,15656,0,
2025-12-28T18:27:47.199462,756,38.13,0,0,0,63,-32768,260,3,15650,0,
2025-12-28T18:27:47.302089,758,38.22,0,0,0,63,-32768,262,63,15652,0,
2025-12-28T18:27:47.404292,760,38.32,0,0,0,63,-32768,263,-50,15660,0,
2025-12-28T18:27:47.506284,762,38.43,0,0,0,63,-32768,265,-16,15658,0,
2025-12-28T18:27:47.606437,764,38.53,0,0,0,63,-32768,267,63,15654,0,
2025-12-28T18:27:47.805009,766,38.62,0,0,0,63,-32768,268,26,15621,0,
2025-12-28T18:27:47.824700,768,38.72,0,0,0,63,-32768,270,17,15553,0,
2025-12-28T18:27:47.913627,770,38.84,0,0,0,63,-32768,272,11,15525,0,
2025-12-28T18:27:48.016039,772,38.93,0,0,0,63,-32768,274,-97,15448,0,
2025-12-28T18:27:48.118428,774,39.03,0,0,0,63,-32768,275,0,15215,0,
2025-12-28T18:27:48.220819,776,39.13,0,0,0,63,-32768,277,-57,15345,0,
2025-12-28T18:27:48.323469,778,39.23,0,0,0,63,-32768,278,-29,15377,0,
2025-12-28T18:27:48.427884,780,39.32,0,0,0,63,-32768,280,37,15387,0,
2025-12-28T18:27:48.528068,782,39.42,0,0,0,63,-32768,281,-59,15412,0,
2025-12-28T18:27:48.627861,784,39.54,0,0,0,63,-32768,283,125,15394,0,
2025-12-28T18:27:48.730232,786,39.63,0,0,0,63,-32768,284,106,15334,0,
2025-12-28T18:27:48.837443,788,39.73,0,0,0,63,-32768,285,116,15351,0,
2025-12-28T18:27:48.935057,790,39.83,0,0,0,63,-32768,287,110,15336,0,
2025-12-28T18:27:49.037625,792,39.92,0,0,0,63,-32768,288,-105,15335,0,
2025-12-28T18:27:49.140911,794,40.02,0,0,0,63,-32768,289,100,15275,0,
2025-12-28T18:27:49.242261,796,40.14,0,0,0,63,-32768,291,-76,47540,0,
2025-12-28T18:27:49.348029,798,40.21,0,0,0,63,-32768,292,10,47689,0,
2025-12-28T18:27:49.449426,800,40.33,0,0,0,63,-32768,293,17,14938,0,
2025-12-28T18:27:49.550268,802,40.42,0,0,0,63,-32768,294,-126,47985,0,
2025-12-28T18:27:49.746267,804,40.52,0,0,0,63,-32768,295,104,48248,0,
2025-12-28T18:27:49.761931,806,40.62,0,0,0,63,-32768,296,-26,48212,0,
2025-12-28T18:27:49.862775,808,40.72,0,0,0,63,-32768,297,-52,48193,0,
2025-12-28T18:27:50.060412,810,40.83,0,0,0,63,-32768,298,112,48162,0,
2025-12-28T18:27:50.076208,812,40.92,0,0,0,63,-32768,299,74,47852,0,
2025-12-28T18:27:50.164678,814,41.02,0,0,0,63,-32768,300,21,15379,0,
2025-12-28T18:27:50.266978,816,41.13,0,0,0,63,-32768,301,-19,15322,0,
2025-12-28T18:27:50.371530,818,41.22,0,0,0,63,-32768,302,-42,15322,0,
2025-12-28T18:27:50.386377,820,41.32,0,0,0,63,-32768,303,-95,15382,0,
2025-12-28T18:27:50.473652,822,41.42,0,0,0,63,-32768,304,-67,15424,0,
2025-12-28T18:27:50.576049,824,41.52,0,0,0,63,-32768,305,24,15491,0,
2025-12-28T18:27:50.678454,826,41.62,0,0,0,63,-32768,306,-118,15533,0,
2025-12-28T18:27:50.785681,828,41.73,0,0,0,63,-32768,307,-124,15483,0,
2025-12-28T18:27:50.980770,830,41.84,0,0,0,63,-32768,308,-80,15168,0,
2025-12-28T18:27:50.997452,832,41.92,0,0,0,63,-32768,308,36,15144,0,
2025-12-28T18:27:51.089712,834,42.01,0,0,0,63,-32768,309,-88,15241,0,
2025-12-28T18:27:51.192054,836,42.12,0,0,0,63,-32768,310,83,15218,0,
2025-12-28T18:27:51.295751,838,42.22,0,0,0,63,-32768,311,-5,15168,0,
2025-12-28T18:27:51.392864,839,42.28,0,0,0,63,-32768,311,-12,15177,0,
2025-12-28T18:27:51.497648,842,42.41,0,0,0,63,-32768,312,45,15156,0,
2025-12-28T18:27:51.600064,844,42.52,0,0,0,63,-32768,313,127,15126,0,
2025-12-28T18:27:51.704340,847,42.62,0,0,0,63,-32768,314,-14,15116,0,
2025-12-28T18:27:51.809641,849,42.72,0,0,0,63,-32768,315,122,15121,0,
2025-12-28T18:27:52.003465,851,42.82,0,0,0,63,-32768,316,-95,15122,0,
2025-12-28T18:27:52.018310,853,42.93,0,0,0,63,-32768,317,-44,15112,0,
2025-12-28T18:27:52.112036,855,43.03,0,0,0,63,-32768,318,64,15080,0,
2025-12-28T18:27:52.214476,857,43.13,0,0,0,63,-32768,319,-74,15090,0,
2025-12-28T18:27:52.419467,859,43.23,0,0,0,63,-32768,320,42,15093,0,
2025-12-28T18:27:52.434419,861,43.32,0,0,0,63,-32768,321,-66,15093,0,
2025-12-28T18:27:52.528560,863,43.42,0,0,0,63,-32768,321,-17,15093,0,
2025-12-28T18:27:52.624108,865,43.52,0,0,0,63,-32768,322,-5,15093,0,
2025-12-28T18:27:52.726471,867,43.64,0,0,0,63,-32768,323,58,15068,0,
2025-12-28T18:27:52.831110,869,43.71,0,0,0,63,-32768,324,83,15051,0,
2025-12-28T18:27:52.929140,871,43.82,0,0,0,63,-32768,324,-47,15059,0,
2025-12-28T18:27:53.031071,873,43.93,0,0,0,63,-32768,325,120,15061,0,
2025-12-28T18:27:53.136064,875,44.02,0,0,0,63,-32768,326,-37,15061,0,
2025-12-28T18:27:53.235900,877,44.12,0,0,0,63,-32768,326,-10,15061,0,
2025-12-28T18:27:53.342742,879,44.22,0,0,0,63,-32768,327,-3,15061,0,
2025-12-28T18:27:53.442283,881,44.32,0,0,0,63,-32768,328,-1,15061,0,
2025-12-28T18:27:53.550639,883,44.43,0,0,0,63,-32768,328,53,15040,0,
2025-12-28T18:27:53.646724,885,44.53,0,0,0,63,-32768,329,-5,15002,0,
2025-12-28T18:27:53.749151,887,44.61,0,0,0,63,-32768,329,-13,14914,0,
2025-12-28T18:27:53.948944,889,44.73,0,0,0,63,-32768,330,63,47436,0,
2025-12-28T18:27:53.964910,891,44.83,0,0,0,63,-32768,330,-17,47687,0,
2025-12-28T18:27:54.055248,893,44.93,0,0,0,63,-32768,331,28,48166,0,
2025-12-28T18:27:54.256335,895,45.02,0,0,0,63,-32768,331,37,48325,0,
2025-12-28T18:27:54.271383,897,45.12,0,0,0,63,-32768,332,-83,48238,0,
2025-12-28T18:27:54.365112,899,45.22,0,0,0,63,-32768,332,-56,47850,0,
2025-12-28T18:27:54.464700,901,45.32,0,0,0,63,-32768,333,-88,15005,0,
2025-12-28T18:27:54.669519,905,45.53,0,0,0,63,-32768,334,-85,47879,0,
2025-12-28T18:27:54.684452,907,45.62,0,0,0,63,-32768,334,45,47834,0,
2025-12-28T18:27:54.779339,909,45.72,0,0,0,63,-32768,334,-66,47820,0,
2025-12-28T18:27:54.876862,911,45.82,0,0,0,63,-32768,335,-80,47844,0,
2025-12-28T18:27:54.979414,913,45.92,0,0,0,63,-32768,335,32,47771,0,
2025-12-28T18:27:55.082677,915,46.03,0,0,0,63,-32768,335,-42,47788,0,
2025-12-28T18:27:55.185128,917,46.13,0,0,0,63,-32768,336,-11,47710,0,
2025-12-28T18:27:55.290888,919,46.23,0,0,0,63,-32768,336,11,14982,0,
2025-12-28T18:27:55.390235,921,46.33,0,0,0,63,-32768,337,-49,15305,0,
2025-12-28T18:27:55.492322,923,46.43,0,0,0,63,-32768,337,115,15282,0,
2025-12-28T18:27:55.696061,927,46.62,0,0,0,63,-32768,337,47,15038,0,
2025-12-28T18:27:55.890381,929,46.73,0,0,0,63,-32768,338,-120,15132,0,
2025-12-28T18:27:55.905197,931,46.81,0,0,0,63,-32768,338,-45,15122,0,
2025-12-28T18:27:56.008846,933,46.92,0,0,0,63,-32768,338,-24,15091,0,
2025-12-28T18:27:56.202077,935,47.02,0,0,0,63,-32768,338,89,15064,0,
2025-12-28T18:27:56.218840,937,47.12,0,0,0,63,-32768,339,113,15112,0,
2025-12-28T18:27:56.514626,939,47.21,0,0,0,63,-32768,339,89,15118,0,
2025-12-28T18:27:56.615171,941,47.32,0,0,0,63,-32768,339,34,15018,0,
2025-12-28T18:27:56.630020,943,47.43,0,0,0,63,-32768,339,95,47607,0,
2025-12-28T18:27:56.645173,945,47.51,0,0,0,63,-32768,340,61,15005,0,
2025-12-28T18:27:56.720076,948,47.62,0,0,0,63,-32768,340,0,15211,0,
2025-12-28T18:27:56.827853,950,47.72,0,0,0,63,-32768,340,-53,15398,0,
2025-12-28T18:27:56.924888,952,47.83,0,0,0,63,-32768,340,5,15107,0,
2025-12-28T18:27:57.025060,954,47.93,0,0,0,63,-32768,340,-32,48020,0,
2025-12-28T18:27:57.127478,956,48.03,0,0,0,63,-32768,341,125,47873,0,
2025-12-28T18:27:57.232588,958,48.12,0,0,0,63,-32768,341,107,47630,0,
2025-12-28T18:27:57.335325,960,48.22,0,0,0,63,-32768,341,-110,47878,0,
2025-12-28T18:27:57.434467,962,48.31,0,0,0,63,-32768,341,-11,48046,0,
2025-12-28T18:27:57.536700,964,48.42,0,0,0,63,-32768,341,-121,47948,0,
2025-12-28T18:27:57.741508,968,48.62,0,0,0,63,-32768,342,21,14873,0,
2025-12-28T18:27:57.848737,970,48.72,0,0,0,63,-32768,342,49,47688,0,
2025-12-28T18:27:57.946319,972,48.82,0,0,0,63,-32768,342,120,47555,0,
2025-12-28T18:27:58.048754,974,48.92,0,0,0,63,-32768,342,-109,14882,0,
2025-12-28T18:27:58.153714,976,49.01,0,0,0,63,-32768,342,-8,14903,0,
2025-12-28T18:27:58.253547,978,49.13,0,0,0,63,-32768,342,0,14879,0,
2025-12-28T18:27:58.454436,980,49.2,0,0,0,63,-32768,342,35,14872,0,
2025-12-28T18:27:58.469541,982,49.32,0,0,0,63,-32768,343,-38,47645,0,
2025-12-28T18:27:58.560719,984,49.43,0,0,0,63,-32768,343,83,47731,0,
2025-12-28T18:27:58.664360,986,49.51,0,0,0,63,-32768,343,-108,14730,0,
2025-12-28T18:27:58.766776,988,49.62,0,0,0,63,-32768,343,115,47387,0,
2025-12-28T18:27:58.874728,990,49.73,0,0,0,63,-32768,343,87,47916,0,
2025-12-28T18:27:58.971609,992,49.83,0,0,0,63,-32768,343,125,47878,0,
2025-12-28T18:27:59.073967,994,49.92,0,0,0,63,-32768,343,-63,47787,0,
2025-12-28T18:27:59.176382,996,50.03,0,0,0,63,-32768,343,84,47765,0,
2025-12-28T18:27:59.193090,998,50.12,0,0,0,63,-32768,343,-82,47660,0,
2025-12-28T18:27:59.284944,1000,50.23,0,0,0,63,-32768,343,80,14964,0,
2025-12-28T18:27:59.385490,1002,50.33,0,0,0,63,-32768,343,-15,14910,0,
2025-12-28T18:27:59.486522,1004,50.43,0,0,0,63,-32768,344,53,14806,0,
2025-12-28T18:27:59.589104,1006,50.53,0,0,242,63,29055,343,39,14885,76,
2025-12-28T18:27:59.692744,1008,50.63,0,0,244,62,29940,331,-41,14819,0,
2025-12-28T18:27:59.799546,1010,50.73,0,0,0,0,0,316,-56,14961,0,
2025-12-28T18:27:59.896306,1012,50.83,0,0,0,0,0,302,44,14940,0,
2025-12-28T18:27:59.997828,1014,50.93,0,0,0,0,0,288,110,47566,0,
2025-12-28T18:28:00.100246,1016,51.02,0,0,0,0,0,276,-63,47645,0,
2025-12-28T18:28:00.202722,1018,51.12,0,0,0,0,0,262,-31,47864,0,
2025-12-28T18:28:00.400244,1020,51.22,0,0,0,0,0,249,117,47899,0,
2025-12-28T18:28:00.415091,1022,51.31,0,0,0,0,0,237,124,47868,0,
2025-12-28T18:28:00.508893,1024,51.42,0,0,0,0,0,224,98,47730,0,
2025-12-28T18:28:00.711607,1026,51.52,0,0,0,0,0,211,111,47707,0,
2025-12-28T18:28:00.726516,1028,51.62,0,0,0,0,0,198,-45,47652,0,
2025-12-28T18:28:00.919341,1030,51.72,0,0,0,0,0,187,112,14594,0,
2025-12-28T18:28:00.935843,1032,51.81,0,0,0,0,0,178,87,14658,0,
2025-12-28T18:28:01.020907,1034,51.92,0,0,0,0,0,170,8,14727,0,
2025-12-28T18:28:01.123297,1036,52.02,0,0,0,0,0,160,88,15106,0,
2025-12-28T18:28:01.225701,1038,52.12,0,0,0,0,0,150,75,15259,0,
2025-12-28T18:28:01.328364,1040,52.22,0,0,0,0,0,142,-115,15511,0,
2025-12-28T18:28:01.428103,1042,52.32,0,0,0,0,0,134,-36,15686,0,
2025-12-28T18:28:01.474561,1044,52.43,0,0,0,0,0,126,-44,15831,0,
2025-12-28T18:28:01.556241,1046,52.51,0,0,0,0,0,119,-121,15913,0,
2025-12-28T18:28:01.844922,1051,52.73,0,0,0,0,0,106,-20,16053,0,
2025-12-28T18:28:01.939933,1053,52.83,0,0,0,0,0,100,-98,16102,0,
2025-12-28T18:28:02.042347,1055,52.93,0,0,0,0,0,94,-79,16146,0,
2025-12-28T18:28:02.144932,1057,53.03,0,0,0,0,0,88,104,16177,0,
2025-12-28T18:28:02.247154,1059,53.12,0,0,0,0,0,82,-32,16196,0,
2025-12-28T18:28:02.352839,1061,53.23,0,0,0,0,0,75,113,16214,242,
2025-12-28T18:28:02.451944,1063,53.33,0,0,0,0,0,72,24,16209,0,
2025-12-28T18:28:02.648767,1065,53.43,0,0,184,62,-18248,71,-68,16194,0,
2025-12-28T18:28:02.663822,1067,53.52,0,0,135,63,1728,71,-2,16174,0,
2025-12-28T18:28:02.760285,1069,53.63,0,0,156,63,7232,72,16,16150,0,
2025-12-28T18:28:02.962635,1071,53.73,0,0,196,63,17279,73,21,16106,0,
2025-12-28T18:28:02.978083,1073,53.83,0,0,0,63,-32768,74,44,16020,0,
2025-12-28T18:28:03.066826,1075,53.93,0,0,0,63,-32768,76,-117,15888,0,
2025-12-28T18:28:03.169222,1077,54.03,0,0,0,63,-32768,79,-128,15648,0,
2025-12-28T18:28:03.265358,1079,54.12,0,0,0,63,-32768,84,66,48295,0,
2025-12-28T18:28:03.376967,1081,54.23,0,0,0,63,-32768,89,58,48547,0,
2025-12-28T18:28:03.476416,1083,54.34,0,0,172,62,10920,93,-109,48707,0,
2025-12-28T18:28:03.578354,1085,54.43,0,0,0,0,0,93,-91,48787,0,
2025-12-28T18:28:03.593225,1087,54.53,0,0,0,0,0,91,-76,48828,0,
2025-12-28T18:28:03.683328,1089,54.63,0,0,0,0,0,90,84,48868,0,
2025-12-28T18:28:03.790527,1091,54.72,0,0,0,0,0,89,112,48896,0,
2025-12-28T18:28:03.888106,1093,54.82,0,0,0,0,0,87,-95,48907,0,
2025-12-28T18:28:03.990527,1095,54.94,0,0,0,0,0,85,-82,48935,0,
2025-12-28T18:28:04.093129,1097,55.03,0,0,0,0,0,83,10,48968,0,
2025-12-28T18:28:04.195291,1099,55.12,0,0,0,0,0,80,43,48965,0,
2025-12-28T18:28:04.300558,1101,55.22,0,0,0,0,0,77,-43,48941,0,
2025-12-28T18:28:04.400101,1103,55.32,0,0,0,0,0,74,-59,48942,0,
2025-12-28T18:28:04.594163,1105,55.43,0,0,136,61,-31096,72,-51,48934,0,
2025-12-28T18:28:04.608881,1107,55.51,0,0,222,62,-8612,72,-26,48927,0,
2025-12-28T18:28:04.707548,1109,55.62,0,0,140,63,3136,73,17,48918,0,
2025-12-28T18:28:04.913438,1111,55.73,0,0,148,63,5120,74,114,48912,0,
2025-12-28T18:28:04.928327,1113,55.83,0,0,221,63,23807,75,34,48886,0,
